session_id,host_unix_us,timestamp_us,label,esp_label,settling,rssi,num_subcarriers,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63,amp_64,amp_65,amp_66,amp_67,amp_68,amp_69,amp_70,amp_71,amp_72,amp_73,amp_74,amp_75,amp_76,amp_77,amp_78,amp_79,amp_80,amp_81,amp_82,amp_83,amp_84,amp_85,amp_86,amp_87,amp_88,amp_89,amp_90,amp_91,amp_92,amp_93,amp_94,amp_95,amp_96,amp_97,amp_98,amp_99,amp_100,amp_101,amp_102,amp_103,amp_104,amp_105,amp_106,amp_107,amp_108,amp_109,amp_110,amp_111,amp_112,amp_113,amp_114,amp_115,amp_116,amp_117,amp_118,amp_119,amp_120,amp_121,amp_122,amp_123,amp_124,amp_125,amp_126,amp_127
20260727_142713_ba7d42,1785158834767931,1296013872,0,0,1,-68,128,0,5,6,5,5,4,4,3,3,3,2,3,2,2,1,1,1,0,1,1,1,2,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,36,35,34,33,32,31,29,28,26,25,23,21,18,17,16,13,12,9,8,7,6,5,5,6,5,6,0,5,5,5,4,4,4,3,3,3,2,2,2,1,1,1,1,0,0,1,1,2,2,4,4,4,4,4,4,0,0,0,0,0,0,0,33,33,33,31,31,30,30,28,26,26,24,22,21,19,17,16,14,12,11,9,7,7,6,5,4,5,5,6
20260727_142713_ba7d42,1785158834882744,1296126053,0,0,1,-68,128,0,4,5,5,4,4,4,4,4,4,3,3,3,3,2,2,1,1,1,0,1,1,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,35,35,32,33,30,30,28,27,25,23,21,20,17,16,14,12,11,7,7,5,4,3,3,3,4,4,0,9,9,9,8,8,7,6,6,6,5,5,5,4,4,4,4,2,1,1,3,1,3,4,6,6,7,7,7,0,0,0,0,0,0,0,65,64,64,62,60,59,56,53,51,49,46,44,41,36,33,28,24,21,19,14,13,10,8,7,7,7,7,8
20260727_142713_ba7d42,1785158834984761,1296231859,0,0,1,-67,128,0,5,4,3,3,2,2,2,4,4,4,4,3,3,4,4,4,4,4,5,6,6,7,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,40,39,37,36,34,31,31,30,28,26,24,22,20,18,16,14,12,10,9,7,5,4,4,2,3,1,0,1,1,4,1,2,2,2,2,4,3,2,2,3,3,3,4,4,3,4,5,5,5,7,6,6,6,7,6,0,0,0,0,0,0,0,32,33,31,30,28,27,26,25,24,22,21,21,18,17,15,13,11,10,10,8,8,6,4,4,3,3,0,2
20260727_142713_ba7d42,1785158835070933,1296316651,0,0,1,-66,128,0,4,4,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,7,8,9,9,9,9,9,10,10,0,0,0,0,0,0,0,0,0,0,0,31,31,29,28,27,26,24,24,23,21,19,18,17,15,14,12,11,10,8,7,7,6,4,4,4,4,0,6,6,6,5,6,7,8,8,7,8,8,9,9,9,9,11,13,13,13,14,16,16,17,17,18,17,17,17,0,0,0,0,0,0,0,59,58,56,52,51,50,48,45,45,41,40,36,34,32,30,27,25,22,18,17,15,14,12,10,10,9,9,7
20260727_142713_ba7d42,1785158835168884,1296412148,0,0,1,-65,128,0,8,8,7,7,7,8,7,8,7,8,8,8,8,8,9,8,9,9,9,10,9,9,10,10,10,11,0,0,0,0,0,0,0,0,0,0,0,27,26,26,25,25,23,22,22,20,19,18,18,16,16,14,13,12,11,10,10,11,10,9,9,9,8,0,14,13,13,13,12,13,13,14,13,13,14,14,14,16,15,17,16,18,18,18,20,20,19,20,21,21,18,19,0,0,0,0,0,0,0,54,54,51,52,47,47,43,43,40,40,38,35,33,32,30,27,26,24,23,22,21,20,18,17,16,16,15,15
20260727_142713_ba7d42,1785158835269758,1296512312,0,0,1,-63,128,0,6,6,6,6,7,7,7,6,6,6,6,6,6,6,7,8,8,8,8,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,27,27,27,25,25,24,23,23,21,21,20,19,17,16,15,14,13,12,11,11,10,9,9,8,7,7,0,13,13,12,12,12,12,12,13,12,12,13,12,12,13,13,13,15,15,15,16,17,16,17,17,17,18,18,17,0,0,0,0,0,0,0,55,52,51,48,50,47,46,44,43,42,41,39,37,34,33,29,27,27,25,23,21,20,18,17,15,14,14,13
20260727_142713_ba7d42,1785158835371491,1296611988,0,0,1,-66,128,0,6,7,7,6,7,7,7,8,8,7,7,7,7,8,8,8,9,9,9,9,10,10,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,27,26,25,25,24,24,23,23,22,20,20,18,17,16,15,14,13,12,11,10,10,9,8,8,7,7,0,11,12,13,12,12,13,13,13,13,13,13,13,13,13,14,15,16,17,17,17,18,18,19,19,19,18,17,18,0,0,0,0,0,0,0,51,50,50,48,48,46,45,44,43,41,41,38,37,34,33,31,28,26,23,22,21,19,18,16,15,14,13,12
20260727_142713_ba7d42,1785158835466731,1296712133,0,0,1,-71,128,0,8,8,7,8,7,7,8,7,8,9,8,8,8,8,8,9,9,9,10,10,11,12,12,13,13,14,0,0,0,0,0,0,0,0,0,0,0,32,30,28,27,27,25,24,21,19,18,16,13,11,9,7,5,3,1,1,2,4,5,5,6,7,7,0,16,15,14,15,15,15,14,14,15,16,16,16,16,16,16,18,16,18,18,19,21,24,25,25,25,25,24,25,0,0,0,0,0,0,0,65,61,61,58,53,51,49,47,45,41,39,33,30,26,21,17,13,9,5,2,2,5,7,10,12,12,15,15
20260727_142713_ba7d42,1785158835568383,1296811519,0,0,1,-68,128,0,6,8,7,7,8,7,7,7,8,8,9,8,9,8,9,9,9,9,9,9,10,10,10,10,12,10,0,0,0,0,0,0,0,0,0,0,0,33,32,31,30,28,27,26,24,22,20,19,15,14,11,9,8,6,4,4,3,4,5,5,5,7,7,0,6,7,6,6,7,7,6,7,7,8,8,8,8,8,8,9,8,8,9,8,9,9,9,10,10,10,9,9,0,0,0,0,0,0,0,30,30,30,29,28,27,25,25,24,22,21,18,17,15,12,10,8,7,5,4,4,4,4,4,5,5,5,7
20260727_142713_ba7d42,1785158835670567,1296912190,0,0,1,-66,128,0,4,3,3,3,4,4,4,4,4,4,5,5,5,5,5,6,6,7,8,8,8,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,31,30,30,28,29,27,26,25,24,23,21,19,18,18,15,14,12,11,9,9,7,7,6,5,4,4,0,7,6,7,6,7,7,8,7,7,9,8,9,9,10,10,11,12,13,14,15,16,15,17,17,17,17,16,15,0,0,0,0,0,0,0,54,53,56,54,54,53,51,50,49,46,44,41,39,36,32,33,27,25,22,19,17,15,13,12,10,9,8,7
20260727_142713_ba7d42,1785158835769052,1297012129,0,0,1,-66,128,0,5,5,6,5,5,5,6,5,6,6,5,6,6,7,7,7,8,8,9,9,10,10,12,11,11,12,0,0,0,0,0,0,0,0,0,0,0,28,27,27,26,26,25,25,23,23,21,20,19,17,16,14,13,12,11,10,9,8,8,7,7,6,6,0,10,10,10,10,10,10,10,10,11,11,10,11,12,12,13,14,15,16,17,18,18,20,21,21,20,21,20,19,0,0,0,0,0,0,0,51,50,52,49,50,49,49,46,45,44,42,40,37,35,32,30,27,25,23,20,18,17,16,15,14,12,12,11
20260727_142713_ba7d42,1785158835870027,1297113552,0,0,1,-66,128,0,4,5,6,6,7,7,8,8,8,9,9,10,10,11,12,13,14,15,16,16,17,17,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,22,21,21,20,20,19,18,17,16,15,14,13,12,11,10,9,7,6,6,5,4,4,4,4,4,4,0,9,11,11,12,12,14,15,16,16,18,18,19,21,22,22,25,27,29,30,31,32,33,34,35,34,34,33,34,0,0,0,0,0,0,0,44,42,40,40,40,39,38,36,35,33,32,29,27,25,23,21,18,16,15,12,12,11,9,10,8,8,9,8
20260727_142713_ba7d42,1785158835967146,1297211991,0,0,1,-66,128,0,5,6,6,7,7,9,9,9,10,11,11,11,12,13,13,16,15,17,18,18,19,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,21,20,20,18,18,17,16,15,14,13,12,10,9,7,6,6,5,4,4,4,4,4,4,4,4,5,0,11,11,13,15,16,16,17,18,20,21,22,23,24,25,26,29,31,33,35,35,37,38,38,39,39,39,38,39,0,0,0,0,0,0,0,43,42,40,37,37,35,35,33,32,29,27,24,23,19,17,16,13,11,10,8,7,8,8,8,7,9,9,10
20260727_142713_ba7d42,1785158836069568,1297311448,0,0,1,-65,128,0,9,9,10,10,11,11,12,12,13,14,13,14,15,16,16,17,17,19,20,20,20,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,16,16,15,16,15,14,13,13,12,10,10,9,9,8,8,7,8,7,7,7,7,7,7,7,8,9,0,18,18,20,20,20,22,24,23,25,26,26,27,28,30,31,33,34,36,37,38,39,39,40,40,40,40,38,40,0,0,0,0,0,0,0,35,33,31,31,30,29,28,26,25,23,22,21,18,18,16,15,14,13,14,13,13,13,13,14,14,15,16,16
20260727_142713_ba7d42,1785158836171425,1297412638,0,0,1,-65,128,0,9,10,10,11,11,12,13,13,13,14,15,16,16,16,17,17,18,19,20,20,21,21,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,15,15,15,14,14,12,11,11,11,10,9,8,8,6,6,6,6,7,6,6,8,8,8,8,8,8,0,18,18,21,20,22,23,24,25,25,27,29,28,29,31,32,34,35,36,37,39,40,41,41,41,41,41,38,42,0,0,0,0,0,0,0,33,32,30,29,27,26,25,25,22,21,19,17,16,15,14,12,12,11,12,12,13,14,13,14,15,15,16,16
20260727_142713_ba7d42,1785158836267706,1297511217,0,0,1,-65,128,0,10,11,11,11,12,13,13,13,13,14,15,15,15,16,16,17,18,19,19,20,21,21,21,22,21,21,0,0,0,0,0,0,0,0,0,0,0,15,14,13,12,12,11,10,9,7,6,6,4,4,4,4,4,4,5,6,6,7,8,8,9,9,9,0,20,21,21,21,22,24,25,25,26,28,28,28,31,30,33,34,36,37,38,40,41,41,43,43,43,42,44,43,0,0,0,0,0,0,0,34,32,31,27,27,26,24,21,20,19,15,15,11,10,8,6,7,8,8,10,11,13,15,15,16,18,17,18
20260727_142713_ba7d42,1785158836373143,1297612080,0,0,1,-65,128,0,9,10,10,11,11,12,12,12,12,14,14,14,14,15,16,18,18,19,20,20,21,21,21,22,22,22,0,0,0,0,0,0,0,0,0,0,0,16,15,13,13,12,11,11,9,8,6,5,4,3,1,2,2,4,4,5,6,7,8,8,8,9,9,0,19,19,19,21,21,23,23,24,25,26,28,27,29,30,32,33,35,36,38,39,40,40,41,42,42,41,41,40,0,0,0,0,0,0,0,33,31,30,28,27,25,23,22,20,17,15,13,10,8,5,4,4,5,7,9,11,12,14,15,16,17,17,18
20260727_142713_ba7d42,1785158836468122,1297711217,0,0,1,-65,128,0,11,11,12,12,11,13,13,13,14,15,15,16,17,16,17,18,19,19,21,22,21,22,23,22,23,22,0,0,0,0,0,0,0,0,0,0,0,14,13,12,12,11,10,9,9,9,8,7,6,6,5,6,6,6,7,7,7,8,9,9,9,9,10,0,20,21,22,22,22,23,25,25,27,28,28,30,30,31,33,34,37,37,38,40,40,41,43,42,43,42,40,41,0,0,0,0,0,0,0,30,28,27,25,24,22,22,19,18,17,16,15,14,12,12,10,11,11,12,13,14,13,14,15,16,16,17,17
20260727_142713_ba7d42,1785158836568057,1297810967,0,0,1,-64,128,0,11,11,11,11,12,12,13,14,14,14,15,15,16,16,17,18,19,20,21,21,22,22,22,23,23,22,0,0,0,0,0,0,0,0,0,0,0,11,11,11,10,9,9,9,8,8,8,8,8,7,7,8,8,8,8,9,9,10,10,10,10,10,11,0,21,21,22,22,24,24,25,26,27,27,29,29,30,32,33,35,35,37,39,40,41,42,41,42,42,42,40,41,0,0,0,0,0,0,0,25,25,22,21,20,20,18,17,15,15,16,14,15,14,15,14,15,15,16,17,17,17,18,18,19,19,19,20
20260727_142713_ba7d42,1785158836668319,1297911297,0,0,1,-65,128,0,8,9,10,10,10,11,12,12,13,13,14,14,15,16,16,16,17,18,19,19,20,20,20,20,20,21,0,0,0,0,0,0,0,0,0,0,0,19,19,18,18,16,16,14,15,14,13,12,11,10,10,9,9,8,8,7,7,8,7,7,8,8,8,0,16,17,19,20,21,21,22,23,24,25,26,27,28,29,29,31,32,34,35,37,37,38,38,39,39,39,38,39,0,0,0,0,0,0,0,39,39,37,35,34,34,31,31,28,28,26,24,23,21,20,18,17,17,16,14,15,13,14,14,14,15,15,16
20260727_142713_ba7d42,1785158836768377,1298011458,0,0,1,-65,128,0,9,9,10,10,10,11,12,13,13,13,14,15,15,15,16,17,17,19,19,20,21,20,21,20,21,21,0,0,0,0,0,0,0,0,0,0,0,18,17,17,15,14,14,13,12,10,8,8,6,4,3,2,2,2,3,4,5,6,7,7,7,8,9,0,17,17,18,19,20,22,22,23,25,26,27,27,29,30,32,32,34,34,37,37,39,39,40,40,39,40,41,40,0,0,0,0,0,0,0,38,35,34,33,32,31,29,28,26,23,21,18,15,12,10,6,4,3,5,6,8,10,11,13,14,14,15,17
20260727_142713_ba7d42,1785158836868009,1298110994,0,0,1,-66,128,0,7,8,8,8,9,10,11,11,11,11,13,12,14,14,15,16,17,17,18,18,20,20,20,21,21,21,0,0,0,0,0,0,0,0,0,0,0,21,20,19,19,17,18,16,14,14,12,10,9,7,5,4,3,2,2,3,4,5,5,6,6,7,7,0,14,14,16,16,17,19,19,20,21,22,24,24,26,26,28,30,31,32,35,36,38,38,38,39,40,40,40,39,0,0,0,0,0,0,0,44,42,40,39,37,37,35,34,32,30,27,24,20,17,14,11,8,6,4,4,5,7,9,10,11,12,13,13
20260727_142713_ba7d42,1785158836968386,1298211211,0,0,1,-66,128,0,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,17,17,18,19,20,20,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,18,19,17,17,16,15,14,13,11,10,8,7,5,4,3,2,3,3,4,5,5,7,7,8,8,8,0,17,19,18,18,20,21,21,23,24,25,26,27,28,29,30,31,33,35,36,37,39,39,40,41,40,41,41,40,0,0,0,0,0,0,0,41,39,35,35,33,31,31,28,27,25,22,18,16,14,10,8,6,4,4,6,8,10,10,13,14,14,15,16
20260727_142713_ba7d42,1785158837067806,1298311328,0,0,1,-65,128,0,9,9,10,10,11,12,12,12,13,13,14,14,15,16,16,17,18,19,20,21,22,21,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,16,15,14,13,13,13,11,10,9,9,6,5,4,3,2,2,3,5,4,6,7,7,8,8,9,9,0,17,18,19,20,20,22,23,23,25,25,28,27,29,31,32,35,35,37,38,39,41,42,42,42,43,43,42,42,0,0,0,0,0,0,0,34,33,31,30,28,27,25,23,23,21,18,16,13,10,8,6,4,5,6,8,9,10,12,13,13,15,15,16
20260727_142713_ba7d42,1785158837169552,1298411258,0,0,1,-65,128,0,8,8,8,9,9,10,10,11,11,12,13,14,14,14,15,16,17,17,18,19,20,21,21,21,21,22,0,0,0,0,0,0,0,0,0,0,0,15,14,14,14,13,11,11,10,9,8,7,6,4,4,2,2,3,3,4,4,5,6,6,7,7,8,0,17,16,16,18,19,20,21,21,23,24,25,26,28,28,31,32,34,35,37,39,40,40,41,42,41,42,43,41,0,0,0,0,0,0,0,33,31,29,28,28,26,25,24,22,20,17,16,13,11,9,7,5,5,6,7,9,10,11,13,13,14,14,15
20260727_142713_ba7d42,1785158837266813,1298511209,0,0,1,-65,128,0,9,10,10,11,11,11,12,12,13,14,15,15,16,16,17,18,18,21,20,21,22,22,23,23,22,23,0,0,0,0,0,0,0,0,0,0,0,15,14,13,13,12,11,10,9,8,7,5,4,4,3,3,4,4,5,6,6,8,8,8,9,9,9,0,18,19,19,20,20,21,22,23,25,26,27,28,29,31,32,35,36,38,40,40,42,43,43,43,44,45,42,43,0,0,0,0,0,0,0,31,29,28,26,24,25,23,22,20,18,16,13,11,9,7,6,6,7,8,11,12,13,15,16,15,16,18,18
20260727_142713_ba7d42,1785158837370238,1298611184,0,0,1,-67,128,0,9,9,9,10,10,11,12,12,12,14,14,14,16,17,17,18,18,20,21,22,23,23,22,23,23,24,0,0,0,0,0,0,0,0,0,0,0,18,16,15,15,15,13,11,11,10,8,7,6,5,3,2,2,2,3,3,4,5,7,7,7,8,8,0,15,16,17,18,19,21,22,22,23,26,27,28,29,30,32,33,36,37,38,41,42,43,43,44,44,45,44,43,0,0,0,0,0,0,0,39,36,35,31,29,29,26,25,23,20,19,16,13,11,9,7,4,3,5,5,7,9,11,12,12,13,13,15
20260727_142713_ba7d42,1785158837467285,1298712286,0,0,1,-68,128,0,4,4,6,5,6,8,8,9,10,10,10,11,12,12,13,14,16,16,17,17,18,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,26,24,24,23,21,21,19,18,17,14,14,13,11,10,8,7,6,6,5,3,3,4,3,4,4,4,0,7,9,11,11,12,14,16,17,19,20,19,21,22,23,25,26,28,31,31,33,35,37,38,38,38,38,38,38,0,0,0,0,0,0,0,54,52,49,47,45,43,40,40,37,35,34,30,26,24,21,18,16,13,12,10,9,6,6,6,6,7,7,8
20260727_142713_ba7d42,1785158837567604,1298811851,0,0,1,-68,128,0,2,3,2,2,1,1,1,1,2,3,3,3,4,4,5,6,6,7,9,9,10,10,11,12,12,13,0,0,0,0,0,0,0,0,0,0,0,31,29,30,28,28,26,25,24,23,22,20,18,17,16,13,13,11,9,9,7,6,5,5,4,4,3,0,4,5,4,3,2,1,2,3,5,5,6,7,7,7,11,11,13,14,16,18,19,21,21,22,23,24,24,23,0,0,0,0,0,0,0,57,56,57,55,55,52,51,49,48,46,44,40,38,34,31,29,25,25,21,18,15,13,11,10,9,7,6,5
20260727_142713_ba7d42,1785158837665375,1298911241,0,0,1,-65,128,0,6,6,5,5,4,3,4,2,2,2,2,2,2,2,2,2,2,2,4,4,4,6,6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,27,26,26,25,25,24,24,23,22,22,20,19,17,16,13,13,12,11,9,9,8,8,7,7,7,6,0,11,12,11,9,8,6,6,4,4,4,3,3,4,4,3,3,4,5,6,7,9,9,11,11,12,13,14,15,0,0,0,0,0,0,0,54,52,51,50,49,49,49,47,46,44,42,41,38,35,33,30,27,26,22,22,19,18,17,15,14,13,14,13
20260727_142713_ba7d42,1785158837768353,1299012414,0,0,1,-62,128,0,10,9,9,8,7,7,6,6,6,5,5,4,4,4,4,3,4,3,3,2,2,2,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,26,26,25,26,25,25,24,24,22,21,21,20,19,17,16,15,14,12,13,12,11,11,10,11,10,10,0,17,16,16,15,14,14,12,11,9,9,8,9,9,7,7,7,6,5,4,5,4,4,4,5,7,4,9,6,0,0,0,0,0,0,0,49,50,49,48,46,48,46,48,46,43,43,40,39,37,34,33,31,28,26,24,24,22,21,20,18,19,18,19
20260727_142713_ba7d42,1785158837869758,1299110994,0,0,1,-60,128,0,11,10,10,9,8,9,8,7,7,7,7,7,6,7,6,6,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,24,23,23,24,23,23,22,22,21,21,20,19,18,17,16,15,15,14,13,12,12,12,11,12,12,11,0,19,19,19,17,17,16,15,14,14,13,13,12,12,12,11,11,10,11,11,11,11,9,10,10,9,10,10,10,0,0,0,0,0,0,0,45,45,45,46,46,45,42,44,44,42,41,40,37,36,34,32,30,28,27,25,25,24,23,21,22,22,20,21
20260727_142713_ba7d42,1785158837966932,1299211306,0,0,1,-59,128,0,12,11,10,9,9,9,8,8,7,7,7,7,6,6,6,7,7,6,6,6,5,6,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,23,24,23,24,23,24,23,23,22,21,21,20,18,17,16,16,16,13,13,13,12,12,12,12,12,12,0,19,19,18,17,16,15,15,15,14,15,13,11,13,11,12,11,11,11,10,11,10,9,9,9,10,10,9,9,0,0,0,0,0,0,0,43,43,42,42,43,42,43,42,41,40,40,38,36,35,33,31,29,29,26,24,22,23,21,22,22,20,21,20
